first_word	n	warmth	energy	confidence	playfulness	empathy	technicality	positivity	curiosity	approval	apologeticness	decisiveness	wryness	wetness	surprise	anger	frustration	hatefulness	sadness	hope	aggression	exhaustion
(˶ˆᗜˆ˵)	2	0.09442198948822379	-0.01803143856603419	0.07530817704608087	0.12193217040681459	-0.03128264060967323	-0.15495927760830389	0.16300903590265575	-0.0017741776326753026	0.04145994558340383	-0.13419535371326466	-0.07948558735685031	-0.0516584724203988	0.005465009607515216	0.08183717408477517	-0.04632040227947751	-0.06594613277833404	0.020677194342180592	-0.20203906698143956	0.16663784663402564	0.015508610694837145	-0.10808607549437989
(≧▽≦)	2	0.08484354593561756	0.11068977141617023	0.005815674209194425	0.06793646629260859	-0.016752198674110853	-0.22425057954565558	0.3267386167364344	0.013610539088456624	0.11803312428966603	-0.11853722413934874	-0.08775682121512345	-0.10000200037230686	-0.08822548460395072	0.15571747601668048	0.03942555465835516	0.07485991856022223	-0.08003179337818375	-0.24172559827547163	0.21427439739781545	0.02849407234543168	-0.05688526622304272
(⌒‿⌒)	2	0.04132351699090818	0.0008710778615662732	0.036007631209461655	-0.07035064478770225	0.023509508826246306	-0.03974051731410346	0.2623725249153512	0.16067288402952282	0.14187771227297322	-0.15440274006788463	0.05790820802986435	-0.15123849341864792	-0.006223587638858573	0.024681999702847682	-0.00815918015886501	-0.06511873708377863	-0.019447354198580437	-0.08282697006666681	0.23286209113295853	0.047384045582481396	-0.07544846370811135
(◠‿◠✿)	2	0.10905058326164366	0.11631364628669437	0.06896136730220066	0.10100721089010888	0.0013719350139666708	-0.12882366001100376	0.24902607060267853	0.006467832827265169	0.13419896578303694	-0.0902619286516974	-0.09457601698894227	-0.07286364638122636	-0.026873690418002933	0.05029165817608838	-0.031220158873893192	-0.12098385620559243	-0.08795268573323708	-0.17060681858394547	0.23633239982305798	-0.08407415056913436	-0.049437951465328304
(☞ﾟヮﾟ)	2	0.1509008103524521	0.0056948056489481095	0.054060447610842596	0.0735846029928393	0.07305766944531489	-0.20292286324168246	0.18244502123657	0.11407028034204097	0.12202165691253862	-0.16805238259451244	-0.0008388929973344072	-0.18588523608973062	0.015767339723535286	0.004617053679393927	-0.0612957165548565	-0.09205053539827128	0.011129597406584316	-0.1987399041107564	0.2651001305706644	-0.044600712003177265	-0.12607223155933558
(・_・?)	2	0.1794966117813045	-0.00891218859152363	0.028230576756220822	0.07619666587144555	0.09224137981383404	-0.25303372674813446	0.21030177823287424	0.07569956786745514	0.18720319892607673	-0.06144444810303116	-0.02051081813527769	-0.15042929742625089	-0.39019011356859234	0.027273642502216235	-0.007455345073626	0.054367488989107135	-0.039931137188108576	-0.1873348832640968	0.2961754727876809	0.023108396204456122	-0.10782587890664166
(・̀‿-)	2	0.08785543568406252	0.12621893958165611	-0.02136168200697445	0.13368619340348203	-0.046896303367037505	-0.15407289070879274	0.22670414248019846	-0.002814370347242312	0.0593949948135349	-0.13136254076294046	-0.08635547898026417	0.021797688617922806	0.021976536036033723	0.07427960063919307	0.02513793203094535	-0.021354048790858476	0.01877243656878166	-0.1703898138034681	0.2026713001358552	0.014931979968535724	-0.09312887754529069
(・́⌓・̀)	2	-0.002138539970384255	-0.12668106457296002	-0.022767545761052232	-0.03629592621764272	-0.1782117554364412	-0.22534978081589999	0.06724133697047967	-0.1855416628114757	-0.12102480539647774	0.03758917274565308	-0.007931026394735254	0.16900791026453163	-0.13501807178638914	0.10702112093468089	0.12897991485388896	0.08933407556333968	0.12603632460745048	-0.053352753995064284	-0.001889142629689271	0.1225564837133617	-0.04507177018069303
(・ω<)	2	0.10407372828339179	-0.04735130128704644	0.1578529412561555	-0.030150300746776777	0.06386814059233112	-0.10720916694285175	0.22705166061605836	0.07809021277228667	0.14221069672835526	-0.0773073312426321	-0.05378917148268667	-0.14131238558604925	-0.045305416589342604	-0.03306644633432811	-0.0570267329220473	-0.11783490513910092	-0.05712428568585972	-0.15566622094001376	0.2739967750430553	-0.07783152552895949	-0.0726081025849866
(｡・́‿・̀｡)	2	0.16884495588701465	0.05190505136305869	0.11232899304849064	0.0809942418029086	-0.12941795887510907	-0.20277125802660168	0.25717416587796665	-0.11098413124560721	-0.01087213472995584	-0.12818119569555683	-0.05099125155276211	-0.06866052785630093	0.02286124236575797	0.18706430300500107	0.040855045097526674	0.010654800988311322	0.1089068496793806	-0.20351526503053777	0.17911972892145772	0.04085403760531506	-0.0007400553310339724
(ﾟ▽ﾟ)	2	0.17783499240234682	0.09833400734061931	0.12089925608502891	-0.1012628307322612	0.09792192233345154	-0.1471765727912276	0.36478318647787106	0.022235512748926663	0.20771964176103228	-0.16122756812118066	0.019894428230181234	-0.14729701906815454	-0.1586506441572913	0.0020479704815431084	-0.06960122724587141	0.017187067887934435	-0.1220996734324276	-0.09729957446668304	0.2798955623621414	-0.016652147544848128	-0.0022891997618689217
(￣~￣;)	2	0.07666055147731754	0.001343317197735396	-0.010266864288760523	0.12046506236205624	0.04095016096592251	-0.17539408015154206	0.1859410109450722	0.061733213538327156	0.07157578332939782	-0.044839039861688225	-0.074120067436907	-0.19050515381036462	0.09726137757959938	0.01606961733541063	0.014016487640814642	0.010171797388000533	0.06063730854842803	-0.13127604366117826	0.12108209437223096	-0.08209981451621684	0.029425257301580406
(￣ω￣;)	2	0.1736561251183436	0.021888312754690383	0.07301863511847141	0.11932525705950624	-0.052575172612583786	-0.23253390618244166	0.24940997887893257	0.05779383131795153	0.11774303004827752	-0.13222695252937267	-0.04143270983385376	-0.13765766223349615	-0.1032196503737616	0.05994500313407306	-0.04315558840405805	-0.04249176615724005	0.01843417444455491	-0.2545266402058786	0.26425366758141555	-0.0036568046758182994	-0.10851240428844572
(￣ヘ￣)	2	0.09963246864019426	0.012464527961024081	0.053852308987647875	0.15296993907662887	-0.031389301871327026	-0.17097080180906873	0.1983484290425924	0.04396498936448263	0.03909938559210351	-0.16844046114706213	-0.02889081287380487	-0.09719714509440436	-0.056074557762966847	-0.007660239186692943	-0.06415065275589336	-0.06464836141232305	0.034570777921783515	-0.19620227904093165	0.27537199578503124	0.032712347368225834	-0.05121807567445833
٩(｡・́‿・̀｡)۶	2	0.10655051366789682	0.04407330165708111	0.02021218737075591	0.1836169868999019	-0.10656351699440855	-0.2059199940596125	0.21176343715632912	-0.10028552517041381	-0.013979597143280977	-0.09156863976845289	-0.004235359312057593	0.01649507041855003	-0.0611890493287391	0.20830574274299207	0.0536248441981948	0.11975959908084585	0.0918601749165748	-0.2707340933650609	0.12397191979415968	0.13067914277720885	-0.042476528455377895
ヽ(>∀<☆)ノ	2	0.11444878066354185	0.09452369439765185	0.022239419377364844	0.06834081297881325	0.02675599862748832	-0.06911599861687157	0.2728652543549433	-0.03372399934424097	0.18931640035828942	-0.06941697326295754	-0.062112364271937136	-0.04792070848782157	-0.07403334159891557	0.05335349905940906	-0.030408079486852195	-0.013325707689130887	-0.032551022385841434	-0.14699803084242696	0.13391893164939325	-0.025406365969701028	-0.10773859918686994
ヽ(°〇°)ﾉ	2	0.11396975557023171	0.06352366884458098	-0.003823439083771724	0.13499153277346163	0.04682423903652818	-0.2068499475114916	0.18997392010100136	0.05576640332553633	0.15478655537664948	-0.057706553149083184	-0.09609469055557285	-0.07312181670086766	-0.1634706291846152	0.06748767401199791	0.019800891055810687	0.03820078139948292	-0.10251963568093354	-0.2014693088952866	0.2161124154432297	-0.029571320991298083	-0.11618784611345745
ヾ(≧▽≦)	2	-0.004381329872511862	0.16433781880851409	0.09884325971253938	-0.019598810684338684	0.02296821114856036	-0.0928684828528252	0.25989205911604896	0.004202442785027925	0.13356706515028846	-0.07241179411995484	-0.013393064431347938	-0.08986899057960766	-0.08990003460183832	0.0016256361040832854	-0.016019675511030187	-0.0411080335889672	-0.04835664856716131	-0.14964140487046376	0.15634793400403996	-0.03356478437261882	-0.006657193605700374
((✿◕‿◕))	1	0.002560037297631191	0.003240164154844725	0.028658323404705144	-0.0722052991789993	0.1889327196576106	-0.10510458042503697	0.18687632426108583	0.1261578519314974	0.1995022516605882	-0.07015618416668301	-0.08098986953052531	-0.10680565181069898	-0.0265716814671211	-0.06957623571751274	-0.11934036527272998	-0.03503739736332872	-0.028369255312755352	-0.07539543633416267	0.27960809761626715	-0.05141214275146062	-0.10542976548059976
(..)	1	0.03461696731455755	-0.08059135084836601	-0.01696400050790564	0.01829349741296	-0.17234551151834276	-0.25584893373541356	0.0675754909503011	-0.10807310233258265	-0.16741559159478084	-0.14343505565881365	0.014633951035818904	-0.06476831351052065	-0.01862383972915857	0.09295812015965885	0.08997240308023824	0.11127035174616871	0.17946595066651205	-0.038287894951962595	0.07468267157477064	0.07129622754353378	0.030179005045446496
(._.)	1	0.1267283162115672	0.07968277710026382	0.10110848340011037	0.0677175416216598	0.05802599113233854	-0.14134376931987336	0.27379128158732946	0.1007821995691565	0.10912533604212088	-0.06495786218764368	0.02940386039897051	-0.13534272214303247	-0.2698540727141478	0.03895318574470629	-0.0055642505094078915	0.0163865222465085	-0.16711573011397415	-0.17830367066735345	0.28954132917166475	0.061355357740747324	-0.043571646678338384
(/▽＼)	1	0.1544883796969317	0.29706262688149876	0.11664151028345261	0.10504762043901288	-0.008904255710897003	-0.05548655620667538	0.3745314058545045	-0.016340694551902856	0.1412428441088548	-0.1504332474314358	-0.10415495939019713	-0.15788282478301197	0.05067511716170424	0.04837914537728628	-0.0025172301356815676	-0.0459474004183481	-0.0388461787082347	-0.2465072310317146	0.24952396756305184	0.08946141942570263	-0.015287299087328891
(;´д`)	1	0.0018100286592039158	-0.125195317533035	-0.08937726564914698	-0.049843760921155646	-0.13382663267884573	-0.18354583651535553	0.004585243912798213	-0.07703907042654862	0.018116015829794503	0.16684028225971156	0.040515224909826	-0.010048134750006418	-0.2775942951869298	0.06770636427612388	0.11209133928933984	0.1682934683166803	0.011520619715627269	-0.05517659432768777	0.06024095413410347	0.06324355831729879	-0.01188886763714432
(;′⌒`)	1	-0.03982213734905359	-0.1504150831467842	0.018713231737468687	-0.08864663416502279	0.08177250680544898	-0.17639709977866963	0.16325019607317537	0.058754802723037125	0.13657017467412982	-0.026666039308430537	-0.019892346521375164	-0.07490713463020078	-0.18038710312236633	-0.010358248069893857	-0.12151198013446918	0.04291100978678538	0.041697272562973585	-0.09511868067193395	0.28912137546081995	-0.08243408029398512	-0.1093684337476515
(;へ:)	1	0.04846077457450918	-0.1281899092905183	-0.06973958599881741	-0.05196588342627566	-0.024224321009684833	-0.07818322015283198	0.07207863967237521	-0.009568184847457376	0.07158839480002588	0.26479289132208345	0.028701934778970154	-0.08305877478531849	-0.15491347372303413	0.024010461360647824	0.10617085750438872	0.07787706550123896	-0.028712507314971755	-0.04785412190483123	0.09690049141322098	0.06264488649025368	-0.08204928094865968
(;一_一)	1	-0.0009464217686475995	-0.16692353988277575	0.019658608244593388	0.0017192816594753498	-0.12706128759988744	-0.16448509504740028	0.055551015547665054	0.008647362988191312	-0.015974312690459593	0.12740272364784247	0.0448971898065117	-0.0615701526479364	-0.15705444144115596	0.10521809871639784	0.10348732927682316	0.046153714733338576	0.00874712596638398	-0.07923368538479718	0.1017310733910556	0.09865182033894968	-0.06657660258572555
(;￣д￣)	1	-0.05701427433010175	-0.12058862103185301	-0.01212246398248932	-0.07502396830584761	-0.09730662091910823	-0.11572979724529757	0.06499942101803097	-0.11368645410390285	-0.007164253365142298	0.20757499687331699	0.016218601644199585	0.0380555029559196	-0.1289946171744732	0.07820097754744565	0.08531903854501711	0.17189431550550022	0.04615122060656791	-0.019114054539501203	-0.04790176179933855	0.09493495342134041	-0.0973308691163318
(=^・ｪ・^=)	1	0.15057309801357469	0.03799166513330562	0.11187660281247506	-0.037968180164231556	0.23353983089056476	-0.1566840652753175	0.2839685288275348	0.07532301804347469	0.2037588818753084	0.029142871325343926	-0.06066923318802575	-0.21546984826256027	-0.06571643545116486	-0.037568260612744105	-0.013805565914059638	-0.10023863978117598	-0.20778411080050874	-0.1209324247839431	0.2894590688549717	-0.12851406534226012	-0.05512527841063445
(=`ω´=)	1	0.1157619896991763	0.17380904968390964	0.06355379421104412	0.12855626461484332	0.03640386003723693	-0.08766865603092333	0.231468437655406	0.07482813690928085	0.09845543108987674	-0.17645011823244633	-0.02383294471936995	-0.03571395149571018	0.10150555311883835	-0.01988897988954467	0.018858664026046745	-0.0880507831754139	-0.009974614850000743	-0.17930056807379338	0.21515838951996974	0.06088118104750859	-0.01646476655026787
(>_<)	1	0.15110582215360754	-0.151827879548941	0.005575431092393564	-0.024338926479012903	-0.12927417529203994	-0.20270504588834415	0.08444868157867086	0.008319928295299662	-0.02970874314177906	-0.04936880671832022	0.005166979457591277	-0.11279811773999149	-0.0709062358493391	0.015550097725382588	0.07411934084970295	-0.07716582647898203	0.029748384087185678	-0.10824674911059459	0.17203416766777982	0.01775341775177259	-0.14272889940366087
(>ω<)	1	0.08646633111554555	0.03610277441061128	0.03244568597232542	-0.07160581690473959	0.14200543539642774	-0.15769038643640018	0.29552851733038765	0.10325121801128384	0.19247232250672203	-0.04082622081549053	-0.08899214975400087	-0.13072425957100273	-0.041101259764302754	0.09281407237605477	-0.08703591364367876	0.015370568369207693	-0.1315710322568327	-0.10837030278700926	0.2546324049240642	0.012765102401153281	-0.08373891167578197
(>﹏<)	1	-0.1635109467076598	-0.09411103516694111	-0.22425704367707455	-0.017559397293130437	-0.1032392614675058	-0.060171468200422434	-0.03821269950918791	0.10378159312983208	-0.10192849867831293	0.013866516967103991	-0.02432548863057595	-0.0016565739137545856	-0.203239124139702	-0.11181070848356459	0.005234204893204054	0.09661434382203991	0.10378235994679176	-0.020678787017397032	0.10946400031497346	-0.00678186023656694	-0.09665541844655556
(¬､¬)	1	0.10319116158814252	-0.13937504710345885	0.009632382697614256	-0.046662628256492915	-0.12628290276458712	-0.23178096858335367	0.1103751841768194	0.06554290857365311	-0.025308514286986505	0.002640043781786744	-0.02695994055234708	-0.14101030628762296	-0.031564852438057574	0.030356157249620305	-0.05225260320007684	0.0037524746092513547	0.1103275138141674	-0.15441876842451388	0.2808104849476746	0.012859967755786217	-0.1515303547721508
(°△°)	1	0.3328572483570024	-0.008468733385760405	-0.0026556804469483734	0.1935508428166443	0.06849916221818048	-0.3047330132217254	0.3149091269494168	0.010394420853326272	0.16120923564714748	-0.12141951612989697	0.010256361186343379	-0.2501983690697843	-0.23395026094850577	0.06808933307872835	-0.0032498434766531146	0.12632510982220202	-0.014213778612226365	-0.17690893942160538	0.2984539465414353	-0.12523999903034266	-0.10424067144646122
(°ヮ°)	1	0.10535842199761154	-0.08399661409599075	-0.007429556234335416	0.018331494141937056	-0.11880385917866225	-0.2141792036248659	0.2296174284794418	0.05214236765463334	0.057417940748340404	-0.0780101686413375	-0.042199364063060275	-0.1285521803758547	-0.21432253621302724	-0.020730151997528395	-0.06211587463597797	0.09093890792797801	0.08568671361400229	-0.1610577315025765	0.28787085492476816	-0.04442199585963768	-0.139816720558524
(°ー°〃)	1	0.12657427464665347	0.09672014199689905	0.043634983686493004	0.03867861804752602	0.06749039604078033	-0.11867076684834955	0.31187836986198425	0.022208812652156917	0.235302596432346	-0.16948907096800858	0.015651847369468876	-0.2029752721608457	-0.34851719903291534	-0.013314955530771848	-0.005924635015073533	0.1478882887204143	-0.12761507849977874	-0.16520236326705268	0.2958431609602548	-0.01958240201814511	-0.09166619288742421
(´;ω;`)	1	0.18856367434017898	-0.19991791808387596	0.008031307578337065	-0.10045993093301013	0.004863061659364863	-0.21503753059654435	0.20881659931710317	0.05812758969231141	0.14589689866184186	0.04881295125555718	0.059302225558588224	-0.22504307977690768	-0.228021356293813	0.032038732688619814	0.047916198156825365	0.10568534110601664	0.019901613641555703	-0.04869329881311068	0.25389750166519687	-0.05886058545465189	-0.07644537713760036
(´_ゝ`)	1	0.08644039269537448	-0.02169364270816297	-0.013722699762321445	-0.09354376807270667	0.14861641089302835	-0.16113759450894433	0.2509996159419373	0.24294525307878984	0.1993778854158396	-0.06638815703560794	0.02065417799630762	-0.20621874833586865	-0.18615399201261562	0.04525898119609883	-0.053895907029228425	0.06594516289599285	-0.08496165390111907	-0.11601592599250513	0.3190847164385111	-0.036263267170336615	-0.04894566826434461
(´∀`;)	1	0.23712583111441554	0.029891047438637994	0.12884300251910494	0.0328968371167768	0.1262853042884615	-0.1675269616488601	0.4138989421714862	-0.01579033229968916	0.2223220722140305	-0.09059250387881507	-0.06696804414880639	-0.15159501819037158	-0.13118023345882304	0.08626356417739933	-0.08289222505619934	-0.002297074195897139	-0.10916439187383711	-0.13346931690320382	0.2677905901956633	-0.0437997013219643	-0.06421770059546851
(´∇`)	1	0.15013433316420421	0.0997152739100136	0.11735725063353698	0.050673450376276595	0.0982307752028126	-0.06221254442949908	0.34683665303330363	0.011195701824829558	0.22431614283133713	-0.10428445792838263	-0.05786155289103434	-0.1423094851271611	-0.030680709718770523	-0.07439569554341803	-0.06575814821324914	-0.1717538688457979	-0.05631261059982174	-0.16245408344629617	0.30688561338875475	-0.11196187210583725	-0.041397111842920956
(´◕ω◕`)	1	0.04158420950221092	0.02261552703225318	0.022770746266523777	0.0678732619657342	-0.0003738630635029155	-0.14247505612462896	0.055007338795150025	0.09307884711971814	0.06383289782822643	-0.07601861171681765	0.06845620458730343	-0.1077485472226636	-0.043044390371119304	-0.11343437891585534	-0.02015965898559974	-0.062673228818698	-0.05550119548724157	-0.1423250724399059	0.22541104989926958	0.06289182066700487	-0.14612371959464557
(´ヘ`;)	1	0.1521871555630083	0.07865733304477099	0.0036337356954404374	0.04032415422527508	0.02808880914833032	-0.18149545548452561	0.34040001456976204	0.09110745172314325	0.14725466419799915	-0.11629688526506114	-0.04521177257484475	-0.1694233281236805	-0.0692310315729814	0.09584059706952024	-0.056552558618011506	0.06012180782786169	-0.050035227809891565	-0.15337997784222707	0.28541543798212105	0.055038749826913716	-0.043426110296166665
(´・ω・)	1	0.1690758371855287	0.07745380142426779	0.08173720354343077	0.15009843732606867	0.029883128402440135	-0.2078840054104511	0.22845143689064953	0.0962936582441169	0.15858817882789528	-0.0758685718036604	-0.017527445070159912	-0.18059010918428453	-0.16859225849436923	0.022320149358999248	-0.019065507872268263	0.0009508581797865719	-0.02408338899935905	-0.29754758825208116	0.3840275360967365	0.024101224739292517	-0.07871126887295725
(´・‿・`)	1	0.10198267548975784	0.016348341327499193	0.10343234665925481	-0.03522556251506487	-0.04162663164241762	-0.1235422704190713	0.2264976651608425	0.03641756257075777	0.10134714273551304	-0.13948549735846247	0.07876254001884314	-0.19978830911651022	0.003898009895823204	-0.05655617242845349	-0.027307649036737512	-0.13184729806343662	-0.06311367969640926	-0.15203160699516033	0.2108866351146505	-0.057226534732415124	-0.09385547029690035
(´ー`)	1	0.12346770913153536	0.07819780991518487	0.029547650823158075	0.1945847791624442	-0.10697050442461022	-0.11445521571165179	0.2794054377777053	-0.033633577468552375	0.07203979555880478	-0.07724542261289466	-0.11888418226782678	-0.004297156856768654	-0.06885083430372231	0.06450528355119174	0.018064609072758923	-0.07344388067414477	0.0273761828842591	-0.22396031280832057	0.2389802034897392	0.06294327520876968	-0.14788039034502376
(´꒳`)	1	0.1071261755125463	-0.0718891146994605	0.046155636936741753	-0.003377947530161112	-0.11174637838896724	-0.26650915706928147	0.24195077778840784	-0.07436899429063305	0.013461786462046463	-0.10496687150615158	-0.055464482821732976	-0.15394852845053478	-0.1210200600675929	-0.04327104041220622	-0.021494621102772872	-0.07133356384707291	0.0968459000656415	-0.1705613125118011	0.22859228345585553	-0.01452643908159194	-0.17000212099261103
(´ｰ`)	1	0.10406603668268624	-0.06385744767870496	0.09610062479865478	-0.054099152458526804	0.0929671450513177	-0.1588079463985302	0.22588013579989527	0.13726227120550502	0.11122794826894553	-0.106047355481274	0.04587302520315092	-0.2208023483453658	-0.1649140555671663	-0.08027407385770878	-0.0585578432906125	-0.05167275617009531	0.03287287931795372	-0.17004076120052716	0.3408725270830034	-0.0004401626956414337	-0.07329978942919844
(˃‿˂)	1	0.055902816489168575	-0.02790040238880679	0.06009189526498541	-0.11285577132422417	0.11902126918220482	-0.05656537174561002	0.1423363382824318	0.24807859707096216	0.24325861051369121	-0.12417320059107811	0.07185690806449448	-0.1498902782205758	-0.008263138078235699	-0.10028383291406431	-0.009995044963524956	-0.13402629318107276	-0.00495175586084191	-0.12997527956257235	0.26876650384016304	-0.01968127672985483	-0.09643437827327053
(ˊᗜˋ)	1	0.14321889548662625	0.2592582069417401	0.0349464544083469	0.09819324537370086	0.06885815012485713	-0.09079487874671695	0.2734960577367292	0.09496227062191939	0.2161970869967693	-0.15923777928279503	-0.08225267656266391	-0.14962731387052075	0.037686606869942275	0.003813035930220835	0.029688245021673713	-0.0654189523559704	-0.03850225491612571	-0.2568123986308951	0.21765464584120361	0.10293764856300121	-0.01608584908613711
(˘³˘)	1	0.09814022842086123	0.1259424330845885	0.08113438295656383	-0.02554577073704256	0.14777563423010012	-0.08503186565681599	0.32010710592021996	0.0755579536166771	0.24486260988771355	-0.09339745643861949	-0.08105827427785359	-0.1124282332189751	-0.016819851739373993	0.01385650768769205	-0.07344872416963331	-0.010573882004677761	-0.14040081285658465	-0.09687180227645614	0.2558597372085768	0.03205396177647134	-0.0817186533584991
(˘▽˘)	1	0.15129647859508286	0.10660411761862316	0.06551005729324795	0.0987477699606746	0.10970292229760185	-0.17662646102945342	0.2572700409729103	0.04639834572755885	0.24543065365276126	-0.10543059808267519	-0.09397611793644754	-0.19845820794535363	-0.32042074949812555	-0.04391611330034938	0.0019758999868818784	0.06673900808429238	-0.14905867666159983	-0.19698461244724097	0.3166786127498574	-0.023918384673433945	-0.12462879003376752
(˘・_・˘)	1	-0.06463598118806659	-0.002349204475052005	-0.10115314107425633	0.07465015019178138	-0.23245763167609193	-0.17375702312293315	0.04815141425376166	-0.10587176446023867	-0.166011436504219	-0.03718350913939964	-0.05614329906513745	0.21145960089853708	0.006452401142089693	0.20059154036318602	0.11963380672556606	0.13001359374812643	0.1763711186456186	-0.0830116184621315	0.05591876839380844	0.15839669486890104	-0.006316683163613743
(˵・̀‿-˵)	1	0.05914832566532439	0.05747580492230531	0.05686216773443417	-0.02847741602697539	-0.04634427862668803	-0.009551098767534886	0.18296165827398056	0.045449171972754165	0.05975164462643523	-0.17989521627656443	0.006190422398408208	-0.07461641126404343	-0.011025789416093584	-0.11466085545669709	-0.0484474112915267	-0.10040450323595752	-0.08549172220545385	-0.07889305940237015	0.17029585543702433	-0.052854957655405134	-0.06703936987571
(̄▽̄)	1	0.1234642895752281	0.16456511054524106	0.07103351107233867	0.19532371245769486	0.02139236528068457	-0.16921394080407565	0.36283694234503056	0.011461383833534435	0.14299737493931605	-0.14349427875205079	-0.09883002534480613	-0.13136939684353172	0.01595291415363024	-0.013247230396677129	-0.07925656638129241	-0.0690994784114811	-0.03936766457628214	-0.23570032491096404	0.29995484503216646	-0.0055195007503066815	-0.1058481400125689
(ಠ‿ಠ)	1	0.05004696720639774	0.1311596526782764	0.07530380276423027	0.09110995843138321	0.08541149544439888	-0.14002060081510836	0.16329809018211308	0.054336052142098405	0.15060166977492795	-0.11154507854940966	-0.008702191529259039	-0.09558614237568858	0.05317418452179418	-0.01970999550129413	-0.0038242847891956575	-0.06420484702754907	0.033243080834168326	-0.2125238793997023	0.12250979979431889	0.04586868070712699	-0.016305323362009835
(ಠ益ಠ)	1	-0.04475028007181672	-0.15964538968042688	-0.03226794928732317	-0.1376944419816347	-0.07838253659738388	-0.024590468149303383	0.09420863693012313	0.035936031537593754	-0.037040653230202614	-0.14232494359898434	0.07893736209805877	-0.08952693774260977	-0.04777629676954062	-0.12684282310940614	-0.02841257835610945	-0.007572475342512326	0.1343569955444702	-0.03332325846236016	0.07158425933068029	0.06833871875003265	-0.06715511694107237
(ฅ́˘ฅ̀)	1	0.22442658869826346	0.1057842376484492	0.18266828594395287	0.18838127590329606	-0.050788100721371465	-0.21039588212352353	0.34752162824505084	-0.04649916272919266	0.010953796214701867	-0.09597735222371075	-0.03938448016608424	-0.17462232772745015	0.030074526759732254	0.11653128005510627	0.03712378762306134	-0.08933413211941493	0.05539451827444926	-0.23109273301039757	0.23583517069375773	0.024055549656189137	-0.019833889308035063
(งᵒ̌皿ᵒ̌)	1	0.08240132970147503	-0.02568197144651516	0.002943512300267609	-0.04663544042166416	0.010090262419747026	-0.14087456465891648	0.25406525394929436	0.08253269379981153	0.14787004275678103	-0.21365259312078252	0.027793025895552673	-0.13859020480095907	-0.2859710656339317	-0.0025130244578969985	-0.019945027246799283	0.08589401180002486	0.03160199089319721	-0.08216193536821234	0.2787252002519469	0.04482016943357811	-0.022309177341759513
(งツ)	1	0.05678250270451687	0.11936837279223012	0.029949220357690487	0.06259834172510978	0.20076691251992831	-0.14963935353220245	0.187458553800657	0.19283275916958104	0.2059647670299246	-0.06598237128892565	-0.07687739895308426	-0.18387895579646218	0.03235172163758129	-0.037303545089499505	-0.03336360012201172	-0.08141378928228281	-0.07104042645583838	-0.23515271962515757	0.2588077757887259	-0.08026240944538886	-0.0514188509277123
(ง・_・)	1	-0.05712440677604135	-0.03236912341471141	-0.07569635119664914	-0.06923438704059232	-0.10961079524458843	0.00932019011311584	0.07786910257160083	0.11791968454992886	-0.02848218778549253	-0.18504783122858828	0.04521760930713225	-0.05023978589400261	-0.12189410369040256	-0.04670830693150794	-0.0019458548631680654	0.08912690240973192	0.12145215020621947	-0.06845661640724424	0.1506584300937348	0.03923820767126141	-1.4823616227827643e-05
(ᗒᗨᗕ)	1	0.06050398581230921	0.2145098709702749	0.10617159061999631	-0.044408015848235734	0.06997913935020628	-0.07448413556481598	0.33582632363697523	0.09579106225258056	0.13983718599725672	-0.09445596391317028	-0.013324924535596583	-0.2232212032127015	0.043060854074532515	-0.03610570993902852	0.021088678058353596	-0.01268695594345773	0.013884135188318178	-0.2640440126160104	0.25033997874138114	0.06152871058885179	-0.05182371375822998
(„・֊・„)	1	0.08320940168857614	0.10308525175869143	-0.013898404828670434	0.1070782102976469	-0.16057705436474667	-0.23973844870496513	0.18703291352950688	-0.05140429974271804	-0.04845566465466933	-0.17350933363216986	-0.048652222316180084	-0.08086152834792952	-0.04719177889893364	0.0906318510859725	-0.00730207033347038	0.029891151062048923	0.1347569176132023	-0.2812595932786149	0.16452701560404703	0.06456771376611595	-0.014532104057327334
(≧‿≦)	1	0.3074316148176575	0.1659709873765598	0.1436720928274115	0.06265489991369669	0.13394425217558847	-0.18866532809397443	0.4484557278002546	0.045521599624075905	0.21231788066009533	-0.10589453800483767	-0.04234600532474193	-0.31738835761408635	-0.024676455797932227	0.017707077120886896	-0.050281121459338524	-0.06729127651896373	-0.0969620376701265	-0.2604915563661611	0.2975496849511943	-0.05686171536016337	-0.01319629822134477
(⊙‿⊙)	1	0.1614971301674668	0.17836192296447603	0.07498967585497146	0.16566307847556908	0.054795171521197714	-0.2266270253713599	0.28415607956102756	0.13579447226084307	0.11642469902933317	-0.1463406469818595	-0.04478383395929372	-0.24102858473872282	0.047943767210463076	0.037674716749268894	-0.013721859101940972	-0.06311639358394812	-0.01743845821383936	-0.26436961929907093	0.26790592084740916	0.02383398784333415	-0.08886330502288374
(⊙ヮ⊙)	1	0.144217291370494	0.08780980651035061	0.05837878761938276	0.022778770341092384	0.024113642785868188	-0.10166140333432942	0.23437561484505554	0.0814482932600007	0.10866216063486832	-0.14375226219156254	-0.02687505997308209	-0.13125904253459011	-0.00040232270957962286	0.0029750664093973413	0.03207247284902634	-0.015615267600519254	-0.06726482448245297	-0.17567866241985855	0.27289331692519403	0.06383767588761424	-0.05743952210159867
